month,borough,trip_type,route_id,period,number_of_customers,additional_bus_stop_time,additional_travel_time,customer_journey_time_performance
2019-09-01,Queens,LCL/LTD,Q104,Peak,20275.3,1.671235849,0.980699405,79.2025326
2019-09-01,Queens,LCL/LTD,Q11,Off-Peak,35977.58,1.787406619,-0.068540938,77.1113409
2019-09-01,Queens,LCL/LTD,Q11,Peak,35124.33,1.602483017,0.165063617,73.8644063
2019-09-01,Queens,LCL/LTD,Q110,Off-Peak,66783.36,2.075043862,2.389767685,60.8691495
2019-09-01,Queens,LCL/LTD,Q110,Peak,47473.72,2.464063496,3.310603292,53.2572102
2019-09-01,Queens,LCL/LTD,Q111,Off-Peak,135697.47,1.886667238,1.822455654,65.1933842
2019-09-01,Queens,LCL/LTD,Q111,Peak,67004.78,2.634655629,4.008677231,47.7147519
2019-09-01,Queens,LCL/LTD,Q112,Off-Peak,66565.26,2.614397191,2.178595063,60.9805535
2019-09-01,Queens,LCL/LTD,Q112,Peak,51230.05,3.009080109,3.124632359,50.1240292
2019-09-01,Queens,LCL/LTD,Q113,Off-Peak,48353.4,1.67417692,6.335574396,48.6289949
2019-09-01,Queens,LCL/LTD,Q113,Peak,30632.72,2.831956383,8.277327379,33.7795047
2019-09-01,Queens,LCL/LTD,Q114,Off-Peak,63898.9,3.415296381,0.58834503,64.8980443
2019-09-01,Queens,LCL/LTD,Q114,Peak,30494.48,4.067660608,2.300095763,48.824011
2019-09-01,Queens,LCL/LTD,Q12,Off-Peak,107409.07,1.475782453,-1.59317625,79.0203827
2019-09-01,Queens,LCL/LTD,Q12,Peak,65802.27,1.646558824,-1.31762338,76.3038573
2019-09-01,Queens,LCL/LTD,Q13,Off-Peak,66527.71,2.070864742,0.927603526,71.0493922
2019-09-01,Queens,LCL/LTD,Q13,Peak,42616.48,1.890425649,0.463820406,73.2252917
2019-09-01,Queens,LCL/LTD,Q15,Off-Peak,28507.47,0.97591587,-1.649583652,87.8491381
2019-09-01,Queens,LCL/LTD,Q15,Peak,22836.45,1.004640533,-1.388942745,86.2411181
2019-09-01,Queens,LCL/LTD,Q15A,Off-Peak,30472.8,1.345321939,-2.121876628,88.4510216
2019-09-01,Queens,LCL/LTD,Q15A,Peak,24616.17,1.179188463,-1.129359025,82.7578104
2019-09-01,Queens,LCL/LTD,Q16,Off-Peak,40760.31,1.479571181,-0.209195118,86.3643579
2019-09-01,Queens,LCL/LTD,Q16,Peak,34381.98,1.37794667,0.318447007,79.763824
2019-09-01,Queens,LCL/LTD,Q17,Off-Peak,185951.95,1.487133396,0.844480381,74.2564755
2019-09-01,Queens,LCL/LTD,Q17,Peak,126578.02,1.638599918,0.658393541,72.4904257
2019-09-01,Queens,LCL/LTD,Q18,Off-Peak,80745.43,2.595274895,2.047168093,60.9055998
2019-09-01,Queens,LCL/LTD,Q18,Peak,60987.83,2.559465839,2.176493824,58.4889021
2019-09-01,Queens,LCL/LTD,Q19,Off-Peak,32317.03,3.455841846,1.294928264,58.1435855
2019-09-01,Queens,LCL/LTD,Q19,Peak,23177.25,3.612900554,1.773166745,52.6171478
2019-09-01,Queens,LCL/LTD,Q2,Off-Peak,64167.49,1.252334656,0.533286679,78.5512853
2019-09-01,Queens,LCL/LTD,Q2,Peak,44535.14,1.771660888,0.966244473,69.3412122
2019-09-01,Queens,LCL/LTD,Q20A,Off-Peak,70462.49,1.112488613,-0.606070632,82.3969655
2019-09-01,Queens,LCL/LTD,Q20A,Peak,46111.8,1.174624161,-0.576939553,80.4633033
2019-09-01,Queens,LCL/LTD,Q20B,Off-Peak,61715.31,0.928698215,-0.455879275,83.9989556
2019-09-01,Queens,LCL/LTD,Q20B,Peak,45278.8,1.003845199,-0.377469489,81.2934805
2019-09-01,Queens,LCL/LTD,Q21,Off-Peak,26294.57,1.712111295,-0.298713976,80.2478438
2019-09-01,Queens,LCL/LTD,Q21,Peak,15049.13,2.565573423,-0.241842683,76.9808591
2019-09-01,Queens,LCL/LTD,Q22,Off-Peak,62086.78,1.858519223,1.632828609,66.3057154
2019-09-01,Queens,LCL/LTD,Q22,Peak,36709.78,2.011555195,2.929469001,55.706042
2019-09-01,Queens,LCL/LTD,Q23,Off-Peak,175878.6,2.122650979,2.482398504,60.3804292
2019-09-01,Queens,LCL/LTD,Q23,Peak,117171.42,2.296514899,2.408797718,59.646171
2019-09-01,Queens,LCL/LTD,Q24,Off-Peak,89386.96,2.780504686,1.754179818,60.6609667
2019-09-01,Queens,LCL/LTD,Q24,Peak,58990.82,2.967181236,3.014806549,52.4898989
2019-09-01,Queens,LCL/LTD,Q25,Off-Peak,163939.99,2.033233103,2.376679333,61.5701863
2019-09-01,Queens,LCL/LTD,Q25,Peak,139229.76,2.160881078,2.181918736,61.1891889
2019-09-01,Queens,LCL/LTD,Q26,Off-Peak,8969.6,1.250307889,1.933890476,72.1736216
2019-09-01,Queens,LCL/LTD,Q26,Peak,18462,0.958851647,1.638439799,76.4280186
2019-09-01,Queens,LCL/LTD,Q27,Off-Peak,295676.92,1.217135662,1.171352806,74.6987401
2019-09-01,Queens,LCL/LTD,Q27,Peak,195859.28,1.435052214,1.444199782,70.4546294
2019-09-01,Queens,LCL/LTD,Q28,Off-Peak,87488.12,1.528127095,0.321906733,76.6977667
2019-09-01,Queens,LCL/LTD,Q28,Peak,64990.51,1.398331308,0.494028933,76.7339633
2019-09-01,Queens,LCL/LTD,Q29,Off-Peak,45508.77,1.875772421,0.68197542,74.4590965
2019-09-01,Queens,LCL/LTD,Q29,Peak,34263.22,1.782795671,0.787878862,69.245631
2019-09-01,Queens,LCL/LTD,Q3,Off-Peak,96048.59,2.03006783,1.425741332,65.5336826
2019-09-01,Queens,LCL/LTD,Q3,Peak,57193.77,2.058818918,1.713168777,63.6104485
2019-09-01,Queens,LCL/LTD,Q30,Off-Peak,117440.61,1.756006647,1.822823562,66.2317005
2019-09-01,Queens,LCL/LTD,Q30,Peak,73333.09,2.066970742,2.422683919,60.4089683
2019-09-01,Queens,LCL/LTD,Q31,Off-Peak,60482.83,1.88070748,1.853259978,68.3860813
2019-09-01,Queens,LCL/LTD,Q31,Peak,50830.26,2.311604099,2.503784265,59.193098
2019-09-01,Queens,LCL/LTD,Q32,Off-Peak,94368.17,2.312521748,1.385523454,63.4503454
2019-09-01,Queens,LCL/LTD,Q32,Peak,61274.45,2.139882936,1.732945004,63.6319871
2019-09-01,Queens,LCL/LTD,Q33,Off-Peak,68653.62,1.44286918,1.126591288,71.7391497
2019-09-01,Queens,LCL/LTD,Q33,Peak,41388.88,1.513694963,0.995149789,70.5561994
2019-09-01,Queens,LCL/LTD,Q34,Off-Peak,76465.77,2.111425615,2.787189436,59.3598607
2019-09-01,Queens,LCL/LTD,Q34,Peak,36425.79,1.815252077,2.587477582,62.6681237
2019-09-01,Queens,LCL/LTD,Q35,Off-Peak,34044.05,1.639580102,-0.096732219,82.6264565
2019-09-01,Queens,LCL/LTD,Q35,Peak,25510.12,1.387804759,0.517495365,74.6861328
2019-09-01,Queens,LCL/LTD,Q36,Off-Peak,67610.45,1.278318114,1.079333189,77.4207565
2019-09-01,Queens,LCL/LTD,Q36,Peak,49931.24,1.892363131,2.204625749,62.1085199
2019-09-01,Queens,LCL/LTD,Q37,Off-Peak,74342.7,1.808843723,0.370603946,76.646534
2019-09-01,Queens,LCL/LTD,Q37,Peak,62282.27,1.712004406,0.991561725,70.932338
2019-09-01,Queens,LCL/LTD,Q38,Off-Peak,79098.38,2.192560714,1.349642239,73.5130963
2019-09-01,Queens,LCL/LTD,Q38,Peak,72683.1,2.694627699,1.694267451,63.0254739
2019-09-01,Queens,LCL/LTD,Q39,Off-Peak,45272.08,2.49609605,2.499148497,56.11892
2019-09-01,Queens,LCL/LTD,Q39,Peak,41761.55,2.43340731,2.379277318,56.954086
2019-09-01,Queens,LCL/LTD,Q4,Off-Peak,103190.47,1.092208033,0.797622995,76.6355776
2019-09-01,Queens,LCL/LTD,Q4,Peak,78205.57,1.255882948,0.51589652,74.4736043
2019-09-01,Queens,LCL/LTD,Q40,Off-Peak,43404.72,1.75264904,2.696349361,57.2579635
2019-09-01,Queens,LCL/LTD,Q40,Peak,24826.39,1.895202216,3.958310505,48.5068355
2019-09-01,Queens,LCL/LTD,Q41,Off-Peak,63875.93,2.404369639,2.555365238,57.5659144
2019-09-01,Queens,LCL/LTD,Q41,Peak,53731.34,2.075191756,3.061065655,55.3121104
2019-09-01,Queens,LCL/LTD,Q42,Off-Peak,12803.33,2.025982113,-1.128071801,92.9559626
2019-09-01,Queens,LCL/LTD,Q42,Peak,14572.05,1.693345712,-0.60882836,85.9633001
2019-09-01,Queens,LCL/LTD,Q43,Off-Peak,150591.93,1.427175167,0.816263992,75.249579
2019-09-01,Queens,LCL/LTD,Q43,Peak,103329.36,1.517788432,1.260900245,72.0294649
2019-09-01,Queens,LCL/LTD,Q46,Off-Peak,205674.07,1.287359058,-0.514360209,81.8840635
2019-09-01,Queens,LCL/LTD,Q46,Peak,159984.38,1.594172234,-0.165908006,77.5336421
2019-09-01,Queens,LCL/LTD,Q47,Off-Peak,83107.16,1.990348792,1.098546183,69.5477066
2019-09-01,Queens,LCL/LTD,Q47,Peak,68384.87,2.161594355,1.482495861,64.0326251
2019-09-01,Queens,LCL/LTD,Q48,Off-Peak,34654.21,2.144824288,0.210809922,74.0225825
2019-09-01,Queens,LCL/LTD,Q48,Peak,19761.12,2.793361793,1.023695308,59.1059666
2019-09-01,Queens,LCL/LTD,Q49,Off-Peak,78961.67,1.656692039,0.435368093,76.0021376
2019-09-01,Queens,LCL/LTD,Q49,Peak,63086.65,1.699182579,0.443225912,76.4918061
2019-09-01,Queens,LCL/LTD,Q5,Off-Peak,132902.62,1.63615409,0.181104628,76.8908115
2019-09-01,Queens,LCL/LTD,Q5,Peak,92718.51,1.592332188,-0.64242614,79.2066054
2019-09-01,Queens,LCL/LTD,Q50,Off-Peak,40242.9,3.093064876,0.742900404,64.7582756
2019-09-01,Queens,LCL/LTD,Q50,Peak,27316.51,2.488183554,0.47862764,64.0838881
2019-09-01,Queens,LCL/LTD,Q54,Off-Peak,107305.9,2.113128447,1.302014606,67.2615372
2019-09-01,Queens,LCL/LTD,Q54,Peak,76624.23,2.512553866,1.641675529,62.3855002
2019-09-01,Queens,LCL/LTD,Q55,Off-Peak,67452.14,1.563363292,0.703062495,74.5200328
2019-09-01,Queens,LCL/LTD,Q55,Peak,50020.6,1.86063139,1.048141967,66.6539013
2019-09-01,Queens,LCL/LTD,Q56,Off-Peak,78885.21,3.800124751,1.960869857,56.4787098
2019-09-01,Queens,LCL/LTD,Q56,Peak,45651.28,4.238757394,2.862025981,49.2203297
2019-09-01,Queens,LCL/LTD,Q58,Off-Peak,298025.3,1.976392352,1.05890096,67.8866713
2019-09-01,Queens,LCL/LTD,Q58,Peak,214667.93,2.192904738,1.71536091,61.9215092
2019-09-01,Queens,LCL/LTD,Q59,Off-Peak,67222.63,2.39729751,0.990477171,68.1053526
2019-09-01,Queens,LCL/LTD,Q59,Peak,56575.58,2.284598204,0.960834176,67.0076722
2019-09-01,Queens,LCL/LTD,Q6,Off-Peak,103343.5,1.594112369,1.823051399,67.6464822
2019-09-01,Queens,LCL/LTD,Q6,Peak,63374.35,2.120712258,2.594520511,58.755343
2019-09-01,Queens,LCL/LTD,Q60,Off-Peak,105292.47,2.041260971,1.418438956,66.5468793
2019-09-01,Queens,LCL/LTD,Q60,Peak,52020.73,2.592210505,2.045631546,59.5894211
2019-09-01,Queens,LCL/LTD,Q64,Off-Peak,83069.02,1.07997863,0.961750761,78.8749881
2019-09-01,Queens,LCL/LTD,Q64,Peak,46650.51,1.179494674,1.25566626,76.0610456
2019-09-01,Queens,LCL/LTD,Q65,Off-Peak,192363.83,2.098679673,2.48018307,60.2440957
2019-09-01,Queens,LCL/LTD,Q65,Peak,140571.94,2.04880252,2.152284989,61.0157323
2019-09-01,Queens,LCL/LTD,Q66,Off-Peak,128922.94,2.325907915,1.785605446,61.6830733
2019-09-01,Queens,LCL/LTD,Q66,Peak,94740.04,2.548177015,2.112412391,59.3765019
2019-09-01,Queens,LCL/LTD,Q67,Off-Peak,21965.83,1.992091961,1.170334651,75.7946177
2019-09-01,Queens,LCL/LTD,Q67,Peak,22958.53,2.188902823,1.265773933,66.6976128
2019-09-01,Queens,LCL/LTD,Q69,Off-Peak,89077.93,2.256616155,1.0860304,67.2701371
2019-09-01,Queens,LCL/LTD,Q69,Peak,75737.08,2.506443633,1.465621256,62.3363033
2019-09-01,Queens,LCL/LTD,Q7,Off-Peak,47104.9,2.215514713,1.540194853,66.400165
2019-09-01,Queens,LCL/LTD,Q7,Peak,34593.92,1.573744159,3.031579502,60.4523387
2019-09-01,Queens,LCL/LTD,Q72,Off-Peak,61038.24,2.795706069,1.567283352,61.6565921
2019-09-01,Queens,LCL/LTD,Q72,Peak,41600.55,2.525029205,2.139457219,56.449852
2019-09-01,Queens,LCL/LTD,Q76,Off-Peak,69678.53,1.432414225,0.509910142,77.6844599
2019-09-01,Queens,LCL/LTD,Q76,Peak,52403.27,1.686788482,1.095257446,70.9681007
2019-09-01,Queens,LCL/LTD,Q77,Off-Peak,80554.96,1.789862456,0.661687818,75.1463706
2019-09-01,Queens,LCL/LTD,Q77,Peak,72398.21,1.94094264,0.759139017,68.083444
2019-09-01,Queens,LCL/LTD,Q8,Off-Peak,94249.03,2.244399247,2.359160528,59.9021792
2019-09-01,Queens,LCL/LTD,Q8,Peak,55518.83,2.474635182,2.812456793,55.5199098
2019-09-01,Queens,LCL/LTD,Q83,Off-Peak,96834.75,1.114502769,0.891182394,77.8090271
2019-09-01,Queens,LCL/LTD,Q83,Peak,67018.43,1.645725339,1.101155132,69.7918284
2019-09-01,Queens,LCL/LTD,Q84,Off-Peak,50296.52,1.378184803,-0.503026422,83.9845797
2019-09-01,Queens,LCL/LTD,Q84,Peak,39993.98,1.177002906,-0.8335702,83.6077769
2019-09-01,Queens,LCL/LTD,Q85,Off-Peak,128604.17,1.138080507,0.893060291,78.9810392
2019-09-01,Queens,LCL/LTD,Q85,Peak,93444.32,1.449038514,0.294885234,77.5787023
2019-09-01,Queens,LCL/LTD,Q88,Off-Peak,119382.34,1.773251019,1.811185648,67.0331325
2019-09-01,Queens,LCL/LTD,Q88,Peak,84249.65,1.632254546,1.412041344,69.425931
2019-09-01,Queens,LCL/LTD,Q9,Off-Peak,41207.39,1.487994862,1.68781938,69.9243458
2019-09-01,Queens,LCL/LTD,Q9,Peak,23939.07,1.709800003,1.673695725,65.6918104
2019-09-01,Queens,SBS,Q44+,Off-Peak,280146.23,1.115806604,0.543500914,74.3547336
2019-09-01,Queens,SBS,Q44+,Peak,178085.54,1.451109999,0.468801074,72.6413845
2019-09-01,Queens,SBS,Q52+,Off-Peak,53304.24,1.76650046,1.006860592,70.2105287
2019-09-01,Queens,SBS,Q52+,Peak,34142.72,1.632892694,1.439310481,66.0435688
2019-09-01,Queens,SBS,Q53+,Off-Peak,129370.87,1.172054375,2.31510253,65.0468968
2019-09-01,Queens,SBS,Q53+,Peak,82729.76,1.053637002,2.584300875,62.4380615
2019-09-01,Queens,SBS,Q70+,Off-Peak,39205.85,0.932648143,1.875381326,71.1677302
2019-09-01,Queens,SBS,Q70+,Peak,13988.56,0.877547466,0.861232182,75.636794
2019-09-01,Staten Island,EXP,SIM1,Off-Peak,13497.47,0.964879547,-1.228360919,76.4765786
2019-09-01,Staten Island,EXP,SIM1,Peak,26699.32,1.435148331,2.609784407,57.6223243
2019-09-01,Staten Island,EXP,SIM10,Off-Peak,16230.8,0.805659578,-4.122383654,82.156173
2019-09-01,Staten Island,EXP,SIM10,Peak,15852.53,1.244705102,-0.094555302,65.8663255
2019-09-01,Staten Island,EXP,SIM11,Off-Peak,6413.52,1.206630921,-2.774992982,79.8652406
2019-09-01,Staten Island,EXP,SIM11,Peak,10309.45,1.083540396,0.147259073,66.3351458
2019-09-01,Staten Island,EXP,SIM15,Off-Peak,7178.41,1.624836256,-2.099403741,83.0989129
2019-09-01,Staten Island,EXP,SIM15,Peak,14271.67,1.434033368,0.210353278,70.3628287
2019-09-01,Staten Island,EXP,SIM1C,Off-Peak,41656.81,2.125422873,0.127605963,64.0176935
2019-09-01,Staten Island,EXP,SIM1C,Peak,4446.28,3.359460764,-0.668959018,62.6536733
2019-09-01,Staten Island,EXP,SIM2,Off-Peak,10501.35,1.233308395,-0.748647135,72.2218787
2019-09-01,Staten Island,EXP,SIM2,Peak,15526.31,1.945139907,1.346215649,59.8070338
2019-09-01,Staten Island,EXP,SIM22,Off-Peak,7511.26,1.370710845,0.187720727,72.7117794
2019-09-01,Staten Island,EXP,SIM22,Peak,9287.13,3.26562555,-0.479222925,61.5606666
2019-09-01,Staten Island,EXP,SIM25,Off-Peak,8312.88,0.844598846,0.349623662,73.5965821
2019-09-01,Staten Island,EXP,SIM25,Peak,10819.95,1.313858056,-0.627936083,68.3556381
2019-09-01,Staten Island,EXP,SIM26,Off-Peak,9879.99,1.578207151,-3.337429526,79.4763667
2019-09-01,Staten Island,EXP,SIM26,Peak,9117.78,1.613017828,-3.599840905,74.6311238
2019-09-01,Staten Island,EXP,SIM3,Off-Peak,7683.24,1.019402166,-3.710761013,81.7214726
2019-09-01,Staten Island,EXP,SIM3,Peak,8335.66,2.037081753,2.478412684,50.2537993
2019-09-01,Staten Island,EXP,SIM30,Off-Peak,5496.66,0.959220071,-0.088713226,73.6626577
2019-09-01,Staten Island,EXP,SIM30,Peak,9329.38,1.899323362,-0.795208195,68.6854839
2019-09-01,Staten Island,EXP,SIM31,Off-Peak,5471.9,1.464961097,-0.651813126,70.3336477
2019-09-01,Staten Island,EXP,SIM31,Peak,9229.86,1.954818085,2.424727779,55.2254853
2019-09-01,Staten Island,EXP,SIM32,Off-Peak,2651.19,1.303289459,-0.760054308,73.0091019
2019-09-01,Staten Island,EXP,SIM32,Peak,11753.5,1.477019612,2.314694046,60.4236329
2019-09-01,Staten Island,EXP,SIM33,Off-Peak,5921.82,0.974840332,-1.589615079,81.4861236
2019-09-01,Staten Island,EXP,SIM33,Peak,8124.2,1.861729226,1.114026085,65.6367853
2019-09-01,Staten Island,EXP,SIM34,Off-Peak,9040.84,1.676650518,1.922453865,64.5109182
2019-09-01,Staten Island,EXP,SIM34,Peak,14974.53,2.02466046,3.765514971,49.47291
2019-09-01,Staten Island,EXP,SIM35,Off-Peak,4033.54,1.319372632,-3.714738535,84.8920715
2019-09-01,Staten Island,EXP,SIM35,Peak,8982.88,1.859192792,-1.149579575,70.9529298
2019-09-01,Staten Island,EXP,SIM3C,Off-Peak,9290.6,3.586909305,-0.010395432,61.362267
2019-09-01,Staten Island,EXP,SIM3C,Peak,859.8405,3.299629617,-0.503857363,61.3215939
2019-09-01,Staten Island,EXP,SIM4,Off-Peak,5687.85,0.603735433,0.417847115,67.5149044
2019-09-01,Staten Island,EXP,SIM4,Peak,21751.93,1.250365025,2.078057948,60.72424
2019-09-01,Staten Island,EXP,SIM4C,Off-Peak,21210.37,2.164977628,3.182601651,51.0279741
2019-09-01,Staten Island,EXP,SIM4C,Peak,2932.28,1.286965452,2.598782811,59.6806791
2019-09-01,Staten Island,EXP,SIM4X,Off-Peak,926.2841,1.348063406,-1.306140648,73.033986
2019-09-01,Staten Island,EXP,SIM4X,Peak,3566.02,1.425299944,3.416292961,54.0461233
2019-09-01,Staten Island,EXP,SIM5,Off-Peak,6122.93,2.005698265,-2.992342895,82.8893373
2019-09-01,Staten Island,EXP,SIM5,Peak,12248.38,1.753358037,-0.215667529,69.7508424
2019-09-01,Staten Island,EXP,SIM6,Off-Peak,12715.14,1.168258658,-4.114862451,81.8147894
2019-09-01,Staten Island,EXP,SIM6,Peak,15690.29,1.397894029,-0.649804511,68.9348395
2019-09-01,Staten Island,EXP,SIM7,Off-Peak,5643.32,1.398386856,-3.476778606,79.8636131
2019-09-01,Staten Island,EXP,SIM7,Peak,9559.15,1.836093353,0.453388624,62.2710497
2019-09-01,Staten Island,EXP,SIM8,Off-Peak,17987.53,1.120764216,0.549077072,71.741023
2019-09-01,Staten Island,EXP,SIM8,Peak,16049.5,1.360284478,0.30454689,67.0023964
2019-09-01,Staten Island,EXP,SIM8X,Off-Peak,2147.47,0.471780398,3.913080372,56.4074255
2019-09-01,Staten Island,EXP,SIM8X,Peak,4182.28,2.137889442,0.526019541,58.4014881
2019-09-01,Staten Island,EXP,SIM9,Off-Peak,3890.57,1.234405877,-4.083698696,85.7572698
2019-09-01,Staten Island,EXP,SIM9,Peak,7746.19,1.702077725,-1.048038614,72.3806359
2019-09-01,Staten Island,LCL/LTD,S40,Off-Peak,44187.32,3.188574793,0.979026797,63.3519394
2019-09-01,Staten Island,LCL/LTD,S40,Peak,22782.53,3.004025952,1.070794257,61.4152889
2019-09-01,Staten Island,LCL/LTD,S42,Off-Peak,8835.83,3.538245201,-0.581583072,79.125362
2019-09-01,Staten Island,LCL/LTD,S42,Peak,9567.44,3.332858905,0.057941497,70.8472464
2019-09-01,Staten Island,LCL/LTD,S44,Off-Peak,57269.05,2.480003533,1.434866536,60.4655501
2019-09-01,Staten Island,LCL/LTD,S44,Peak,28272.11,2.285602954,1.573848765,60.0533866
2019-09-01,Staten Island,LCL/LTD,S46,Off-Peak,76867.34,2.162546421,0.861713463,69.5786473
2019-09-01,Staten Island,LCL/LTD,S46,Peak,38420.39,2.456005916,1.15298423,63.8555494
2019-09-01,Staten Island,LCL/LTD,S48,Off-Peak,71737.73,2.587079836,1.309828828,65.1322031
2019-09-01,Staten Island,LCL/LTD,S48,Peak,31841.47,2.961440235,1.464697679,58.5754809
2019-09-01,Staten Island,LCL/LTD,S51,Off-Peak,42654.19,3.094259228,1.067325107,65.5119104
2019-09-01,Staten Island,LCL/LTD,S51,Peak,25488.97,2.344333914,0.952140512,67.288968
2019-09-01,Staten Island,LCL/LTD,S52,Off-Peak,45017.39,3.610668375,0.164336386,70.0187495
2019-09-01,Staten Island,LCL/LTD,S52,Peak,30087.39,2.030039132,0.328277822,70.0217094
2019-09-01,Staten Island,LCL/LTD,S53,Off-Peak,99225.98,1.348970727,0.253341966,75.7425295
2019-09-01,Staten Island,LCL/LTD,S53,Peak,61169.58,1.39058789,0.612697606,73.2419688
2019-09-01,Staten Island,LCL/LTD,S54,Off-Peak,17551.51,3.559426502,2.15836734,57.0537062
2019-09-01,Staten Island,LCL/LTD,S54,Peak,12340.68,3.936594403,2.098967545,52.9636523
2019-09-01,Staten Island,LCL/LTD,S55,Off-Peak,4589.39,2.575454078,1.044892175,73.3497396
2019-09-01,Staten Island,LCL/LTD,S55,Peak,2400.1,2.347123472,2.211520223,75.5855914
2019-09-01,Staten Island,LCL/LTD,S56,Off-Peak,7138,1.249934777,0.892785048,83.3430382
2019-09-01,Staten Island,LCL/LTD,S56,Peak,5344.48,1.719154482,0.960754012,81.6341579
2019-09-01,Staten Island,LCL/LTD,S57,Off-Peak,13381.53,3.232410531,1.901747387,64.3428333
2019-09-01,Staten Island,LCL/LTD,S57,Peak,8703.2,3.762801238,2.428886128,50.985683
2019-09-01,Staten Island,LCL/LTD,S59,Off-Peak,35367.61,2.012197755,1.590377082,70.55598
2019-09-01,Staten Island,LCL/LTD,S59,Peak,20706.93,2.484141686,1.615709583,63.41369
2019-09-01,Staten Island,LCL/LTD,S61,Off-Peak,39415.98,2.888789855,1.510117393,60.9283292
2019-09-01,Staten Island,LCL/LTD,S61,Peak,13123.27,2.737696003,1.589515786,58.7272952
2019-09-01,Staten Island,LCL/LTD,S62,Off-Peak,34326.41,2.60976369,1.490506606,62.4449988
2019-09-01,Staten Island,LCL/LTD,S62,Peak,14200.21,3.30713842,1.231828438,60.9541855
2019-09-01,Staten Island,LCL/LTD,S66,Off-Peak,15147.95,4.231358681,0.399756248,58.5167124
2019-09-01,Staten Island,LCL/LTD,S66,Peak,13782.88,3.591560154,0.97733153,52.5397855
2019-09-01,Staten Island,LCL/LTD,S74,Off-Peak,53667.72,3.25520645,1.023040128,63.4875072
2019-09-01,Staten Island,LCL/LTD,S74,Peak,32407.39,2.982588141,1.086057009,62.7718893
2019-09-01,Staten Island,LCL/LTD,S76,Off-Peak,48691.63,2.867851584,1.074043407,62.6873973
2019-09-01,Staten Island,LCL/LTD,S76,Peak,30353.67,2.424922745,1.036739167,64.1329447
2019-09-01,Staten Island,LCL/LTD,S78,Off-Peak,67491.14,2.91946015,1.608279132,61.5907134
2019-09-01,Staten Island,LCL/LTD,S78,Peak,39275.24,3.107692016,1.548508475,60.0615114
2019-09-01,Staten Island,LCL/LTD,S81,Off-Peak,179.934,5.571445132,1.586724938,23.5271822
2019-09-01,Staten Island,LCL/LTD,S81,Peak,5439.27,3.188530539,0.997317079,46.7118221
2019-09-01,Staten Island,LCL/LTD,S84,Off-Peak,1622.91,7.204456736,2.305961659,18.2271711
2019-09-01,Staten Island,LCL/LTD,S84,Peak,3310.74,5.237176661,2.728274542,37.0897136
2019-09-01,Staten Island,LCL/LTD,S86,Off-Peak,664.609,5.662121882,1.241771342,39.9266787
2019-09-01,Staten Island,LCL/LTD,S86,Peak,3696.82,5.303101969,0.158910008,48.2944535
2019-09-01,Staten Island,LCL/LTD,S89,Off-Peak,2843.29,2.361207087,0.819241047,84.4279608
2019-09-01,Staten Island,LCL/LTD,S89,Peak,7551.24,2.563657917,0.592792768,75.8694962
2019-09-01,Staten Island,LCL/LTD,S90,Off-Peak,7347.62,4.342641517,0.894331153,57.426866
2019-09-01,Staten Island,LCL/LTD,S90,Peak,10344.84,2.398670547,2.439604781,50.6364777
2019-09-01,Staten Island,LCL/LTD,S91,Off-Peak,3569.05,1.314553116,0.942002595,72.3346945
2019-09-01,Staten Island,LCL/LTD,S91,Peak,13170.65,2.52137422,2.133637325,52.7641132
2019-09-01,Staten Island,LCL/LTD,S92,Off-Peak,3158.82,3.66782014,1.731802234,59.0057561
2019-09-01,Staten Island,LCL/LTD,S92,Peak,10507.07,2.4905013,1.646128595,56.4162606
2019-09-01,Staten Island,LCL/LTD,S93,Off-Peak,50482.73,1.303340877,0.096596621,76.0724044
2019-09-01,Staten Island,LCL/LTD,S93,Peak,35290.1,1.741468421,1.088175534,66.2112052
2019-09-01,Staten Island,LCL/LTD,S94,Off-Peak,4725.89,3.950555215,-0.73484364,66.891313
2019-09-01,Staten Island,LCL/LTD,S94,Peak,12323.98,2.924030583,1.052710361,55.658728
2019-09-01,Staten Island,LCL/LTD,S96,Off-Peak,10632.93,4.472779014,0.632922519,56.954196
2019-09-01,Staten Island,LCL/LTD,S96,Peak,15971.82,3.849013741,2.279481982,46.9636634
2019-09-01,Staten Island,LCL/LTD,S98,Off-Peak,12426.93,3.684514841,0.747993661,60.8747055
2019-09-01,Staten Island,LCL/LTD,S98,Peak,21480.39,3.160040472,1.464350779,53.806988
2019-09-01,Staten Island,SBS,S79+,Off-Peak,110002.54,1.7787905,1.461236426,66.623969
2019-09-01,Staten Island,SBS,S79+,Peak,85657.06,1.750000543,1.757151303,64.8557212
2019-09-01,Systemwide,Systemwide,Systemwide,Systemwide,41353598.5,1.931369819,1.25405323,68.3785359
2019-10-01,Bronx,EXP,BXM1,Off-Peak,15174.27,3.078626097,0.274093552,61.5286908
2019-10-01,Bronx,EXP,BXM1,Peak,11806.53,2.785051276,-0.934009054,62.2444146
2019-10-01,Bronx,EXP,BXM10,Off-Peak,14178.54,2.932070853,8.092314407,35.6015861
2019-10-01,Bronx,EXP,BXM10,Peak,13989.33,2.524211616,13.07776455,19.997352
2019-10-01,Bronx,EXP,BXM11,Off-Peak,10736.78,3.835880224,3.735389663,45.7757905
2019-10-01,Bronx,EXP,BXM11,Peak,8297.74,2.899849532,3.914127525,44.564959
